 VARIABLES = "R","Z","Tmpr      "
ZONE F=POINT, I= 103, J= 103
 0.99960E+00  0.45836E-04  0.21688E-05
 0.99968E+00  0.45836E-04  0.21599E-05
 0.99975E+00  0.45836E-04  0.21522E-05
 0.99980E+00  0.45836E-04  0.21460E-05
 0.99984E+00  0.45836E-04  0.21410E-05
 0.99988E+00  0.45836E-04  0.21374E-05
 0.99991E+00  0.45836E-04  0.21347E-05
 0.99993E+00  0.45836E-04  0.21330E-05
 0.99995E+00  0.45836E-04  0.21318E-05
 0.99997E+00  0.45836E-04  0.21311E-05
 0.99998E+00  0.45836E-04  0.21308E-05
 0.10000E+01  0.45836E-04  0.21306E-05
 0.10000E+01  0.45836E-04  0.21306E-05
 0.00000E+00  0.65814E-04  0.10652E-05
 0.49709E-05  0.65814E-04  0.10652E-05
 0.16001E-04  0.65814E-04  0.10653E-05
 0.29447E-04  0.65814E-04  0.10654E-05
 0.45836E-04  0.65814E-04  0.10657E-05
 0.65814E-04  0.65814E-04  0.10663E-05
 0.90165E-04  0.65814E-04  0.10670E-05
 0.11985E-03  0.65814E-04  0.10682E-05
 0.15603E-03  0.65814E-04  0.10697E-05
 0.20013E-03  0.65814E-04  0.10717E-05
 0.25388E-03  0.65814E-04  0.10742E-05
 0.31939E-03  0.65814E-04  0.10773E-05
 0.39924E-03  0.65814E-04  0.10807E-05
 0.49656E-03  0.65814E-04  0.10846E-05
 0.61516E-03  0.65814E-04  0.10885E-05
 0.75970E-03  0.65814E-04  0.10925E-05
 0.93583E-03  0.65814E-04  0.10965E-05
 0.11504E-02  0.65814E-04  0.11005E-05
 0.14119E-02  0.65814E-04  0.11045E-05
 0.17305E-02  0.65814E-04  0.11090E-05
 0.21186E-02  0.65814E-04  0.11143E-05
 0.25912E-02  0.65814E-04  0.11213E-05
 0.31667E-02  0.65814E-04  0.11318E-05
 0.38673E-02  0.65814E-04  0.11473E-05
 0.47200E-02  0.65814E-04  0.11659E-05
 0.57574E-02  0.65814E-04  0.11814E-05
 0.70191E-02  0.65814E-04  0.11909E-05
 0.85527E-02  0.65814E-04  0.11963E-05
 0.10416E-01  0.65814E-04  0.11981E-05
 0.12677E-01  0.65814E-04  0.11968E-05
 0.15420E-01  0.65814E-04  0.12113E-05
 0.18742E-01  0.65814E-04  0.12674E-05
 0.22762E-01  0.65814E-04  0.13593E-05
 0.27617E-01  0.65814E-04  0.14784E-05
 0.33469E-01  0.65814E-04  0.16158E-05
 0.40509E-01  0.65814E-04  0.17487E-05
 0.48950E-01  0.65814E-04  0.18443E-05
 0.59040E-01  0.65814E-04  0.18814E-05
 0.71052E-01  0.65814E-04  0.18642E-05
